Stock Entry Date,Barcode,Supplier,Category,Length,Purity Name,Item Description,Item Weight_G,Gem_Weight_K,Gem_Weight_P,Gem_Weight_Y,Buy_Wastage_K,Buy_Wastage_P,Buy_Wastage_Y,Sell_Wastage_K,Sell_Wastage_P,Sell_Wastage_Y,Fine Value (g),Gem Cost,Labor Cost,Purchase Gold Price,Purchase Cost,Currency,Status
2026-06-07,E15183,ရွှေသရဖူ,နားတွဲ,3,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,2.61,0,0,0,0,0,2,0,0,4.25,2.6234,0,0,9088000,1570896,MMK,In Stock
2026-06-07,E4763,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,စပါးနှံနားတွဲ,4.69,0,0,0,0,0,2.5,0,0,4.5,4.5844,0,0,9088000,2745134,MMK,In Stock
2026-06-07,E10660,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,သံကြိုးစက်နားတွဲ,2.31,0,0,0,0,0,2.5,0,0,4.5,2.4084,0,0,9088000,1442155,MMK,In Stock
2026-06-07,E13319,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,Vivid နားတွဲ,1.44,0,0,0,0,0,1.5,0,0,4,1.4944,0,0,9088000,894857,MMK,In Stock
2026-06-07,E13318,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,Vivid နားတွဲ,1.55,0,0,0,0,0,1.5,0,0,4,1.595,0,0,9088000,955078,MMK,In Stock
2026-06-07,E13342,ရွှေသရဖူ,နားတွဲ,3,၁၄ပဲ ၂ပြား,Vivid နားတွဲ,1.44,0,0,0,0,0,2,0,0,4,1.5537,0,0,9088000,930357,MMK,Inactive
2026-06-07,E13343,ရွှေသရဖူ,နားတွဲ,3,၁၄ပဲ ၂ပြား,Vivid နားတွဲ,1.52,0,0,0,0,0,2,0,0,4,1.6269,0,0,9088000,974154,MMK,In Stock
2026-06-07,E13344,ရွှေသရဖူ,နားတွဲ,3,၁၄ပဲ ၂ပြား,Vivid နားတွဲ,1.75,0,0,0,0,0,2,0,0,4,1.8371,0,0,9088000,1100072,MMK,Inactive
2026-06-07,E10374,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.09,0,0,0,0,0,0,0,0,4,1.9109,0,0,9088000,1144212,MMK,Inactive
2026-06-07,E11333,ရွှေသရဖူ,နားတွဲ,3,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.8,0,0,0,0,0,0,0,0,4,2.56,0,0,9088000,1532916,MMK,In Stock
2026-06-07,E3407,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်ပုံဆန်းနားတွဲ,2.6,0,0,0,0,0,2,0,0,4,2.6143,0,0,9088000,1565422,MMK,Inactive
2026-06-07,E10235,မောင်ဇော်,နားတွဲ,-,၁၂ပဲရည်,ဖြူနားကုပ်တွဲ,3.43,0,0,0.5,0,0,4,0,0,6.5,2.9296,10000,0,7455000,1754248,MMK,In Stock
2026-06-07,E15152,မောင်ဇော်,နားတွဲ,-,၁၂ပဲရည်,ဖြူပုံဆန်းနားတွဲ,3.08,0,0,2.5,0,0,0,0,0,6,2.0835,10000,0,7455000,1247611,MMK,In Stock
2026-06-07,E11126,ရွှေသရဖူ,နားတွဲ,3.25,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,2.74,0,0,0,0,0,0,0,0,4.5,2.5218,10000,0,9088000,1510067,MMK,In Stock
2026-06-08,E13903,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Fancy နားတွဲ,1.53,0,0,0,0,0,1.5,0,0,4,1.5767,0,0,9088000,944129,MMK,In Stock
2026-06-08,E13902,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Fancy နားတွဲ,1.54,0,0,0,0,0,1.5,0,0,4,1.5859,0,0,9088000,949604,MMK,Inactive
2026-06-08,E13259,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားကမ္ဘာလုံးနားတွဲ,2.69,0,0,0,0,0,0,0,0,4,2.4594,0,0,9088000,1472694,MMK,Inactive
2026-06-08,E10019,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲတို,1.65,0,0,0,0,0,1.5,0,0,4,1.6864,0,0,9088000,1009825,MMK,In Stock
2026-06-08,E15367,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားကမ္ဘာလုံးနားတွဲ,2.65,0,0,0,0,0,0,0,0,4,2.4229,0,0,9088000,1450795,MMK,Inactive
2026-06-08,E13687,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Baby မယ်မဒီနားတွဲ,1.22,0,0,0,0,0,1.5,0,0,3.5,1.2933,0,0,9088000,774413,MMK,In Stock
2026-06-08,E11184,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Chanel နားတွဲ,2.21,0,0,0,0,0,2,0,0,4,2.2577,0,0,9088000,1351908,MMK,Inactive
2026-06-08,E15192,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Universe နားတွဲ,1.31,0,0,0,0,0,1.5,0,0,3.5,1.3756,0,0,9088000,823686,MMK,In Stock
2026-06-08,E11875,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားကမ္ဘာလုံးနားတွဲ,2.41,0,0,0,0,0,2,0,0,4,2.4406,0,0,9088000,1461402,MMK,Sold
2026-06-08,E13899,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Ivy နားတွဲ,2.36,0,0,0,0,0,2,0,0,4.5,2.3949,0,0,9088000,1434029,MMK,In Stock
2026-06-08,E13890,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Two Tone နားတွဲ,1.81,0,0,0,0,0,2,0,0,4.5,1.892,0,0,9088000,1132920,MMK,Inactive
2026-06-08,E13889,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Two Tone နားတွဲ,1.74,0,0,0,0,0,2,0,0,4.5,1.828,0,0,9088000,1094598,MMK,In Stock
2026-06-08,E15392,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Oasis နားတွဲ,3,0,0,0,0,0,0,0,0,4.5,2.7429,0,0,9088000,1642410,MMK,Inactive
2026-06-08,E15288,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,3 in 1 နားတွဲ,2.53,0,0,0,0,0,2,0,0,4.5,2.5503,0,0,9088000,1527099,MMK,Inactive
2026-06-08,E15301,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.69,0,0,0,0,0,1.5,0,0,3.75,1.723,0,0,9088000,1031724,MMK,Inactive
2026-06-08,E13871,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Two Tone နားတွဲ,1.72,0,0,0,0,0,2,0,0,4.5,1.8097,0,0,9088000,1083648,MMK,In Stock
2026-06-08,E15180,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Barbie နားတွဲ,1.95,0,0,0,0,0,2,0,0,4.25,2.02,0,0,9088000,1209566,MMK,In Stock
2026-06-08,E13625,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မိုးစက်လီလီ၂ပင်နားတွဲ,1.79,0,0,0,0,0,0,0,0,4.5,1.6366,0,0,9088000,979971,MMK,In Stock
2026-06-08,E15187,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပဲတီကောက်စည်သူကြယ်နားတွဲ,2.15,0,0,0,0,0,2,0,0,4.25,2.2029,0,0,9088000,1319060,MMK,In Stock
2026-06-08,E15285,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားဘောလုံးနားတွဲ,1.76,0,0,0,0,0,1.5,0,0,4,1.787,0,0,9088000,1070047,MMK,In Stock
2026-06-08,E14764,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,2 in 1 နားတွဲ,2.19,0,0,0,0,0,2,0,0,4.5,2.2394,0,0,9088000,1340959,MMK,Inactive
2026-06-08,E13905,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Fancy နားတွဲ,1.58,0,0,0,0,0,1.5,0,0,4,1.6225,0,0,9070000,969578,MMK,In Stock
2026-06-08,E13692,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Baby မယ်မဒီနားတွဲ,1.24,0,0,0,0,0,1.5,0,0,3.5,1.3116,0,0,9070000,783807,MMK,In Stock
2026-06-08,E13220,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဘောလုံး၄ဆင့်နားတွဲ,2.67,0,0,0,0,0,0,0,0,4.5,2.4412,0,0,9070000,1458849,MMK,In Stock
2026-06-08,E10027,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပဲတီကောက်နားတွဲ,1.25,0,0,0,0,0,1.5,0,0,3.5,1.3208,0,0,9070000,789271,MMK,Inactive
2026-06-08,E10054,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မြန်မာပြည်နားတွဲ,2.12,0,0,0,0,0,2,0,0,4,2.1755,0,0,9070000,1300056,MMK,Inactive
2026-06-08,E15082,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲတို,1.85,0,0,0,0,0,0,0,0,3.5,1.6915,0,0,9070000,1010813,MMK,Inactive
2026-06-08,E13984,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,သံကြိုးပွနားတွဲ,1.7,0,0,0,0,0,2,0,0,4,1.7915,0,0,9070000,1070574,MMK,In Stock
2026-06-08,E13897,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Oasis နားတွဲ,2.56,0,0,0,0,0,2,0,0,4,2.5778,0,0,9070000,1540466,MMK,In Stock
2026-06-08,E15190,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Universe နားတွဲ,1.29,0,0,0,0,0,1.5,0,0,3.5,1.3573,0,0,9070000,811126,MMK,In Stock
2026-06-08,E4450,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းပန်းပွင့်နားတွဲ,2.35,0,0,0,0,0,2,0,0,4,2.3858,0,0,9070000,1425725,MMK,Inactive
2026-06-08,E15284,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားဘောလုံးနားတွဲ,1.75,0,0,0,0,0,1.5,0,0,4,1.7779,0,0,9070000,1062464,MMK,Inactive
2026-06-08,E10017,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲတို,1.76,0,0,0,0,0,1.5,0,0,4,1.7871,0,0,9070000,1067928,MMK,Inactive
2026-06-08,E3405,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်ပုံဆန်းနားတွဲ,2.31,0,0,0,0,0,2,0,0,4,2.3492,0,0,9070000,1403869,MMK,Inactive
2026-06-08,E14758,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,သံကြိုးပွနားတွဲ,1.21,0,0,0,0,0,1.5,0,0,3.5,1.2842,0,0,9070000,767416,MMK,In Stock
2026-06-08,E15154,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲတို,1.92,0,0,0,0,0,0,0,0,4,1.7555,0,0,9070000,1049060,MMK,Inactive
2026-06-08,E15179,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Barbie နားတွဲ,2.05,0,0,0,0,0,2,0,0,4.25,2.1115,0,0,9070000,1261809,MMK,In Stock
2026-06-08,E15503,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,အသဲဘောလုံးနားတွဲ,1.97,0,0,0,0,0,1.5,0,0,3.75,1.9791,0,0,9070000,1182669,MMK,Inactive
2026-06-08,E14660,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ခရုပတ်နားတွဲ,2.32,0,0,0,0,0,2,0,0,4.5,2.3584,0,0,9070000,1409333,MMK,In Stock
2026-06-08,E4452,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းပန်းပွင့်နားတွဲ,2.4,0,0,0,0,0,2,0,0,4,2.4315,0,0,9070000,1453044,MMK,In Stock
2026-06-08,E15250,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,2 in 1 နားတွဲ,2.33,0,0,0,0,0,0,0,0,4.5,2.1304,0,0,9070000,1273078,MMK,Inactive
2026-06-08,E10594,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Ocean နားတွဲ,2.03,0,0,0,0,0,2,0,0,4.5,2.0932,0,0,9070000,1250881,MMK,In Stock
2026-06-08,E15305,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Universe နားတွဲ,1.37,0,0,0,0,0,1.5,0,0,3.5,1.4305,0,0,9070000,854837,MMK,Inactive
2026-06-08,E15315,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.08,0,0,0,0,0,1,0,0,3,1.106,0,0,9070000,660956,MMK,In Stock
2026-06-08,E15072,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲတို,2.98,0,0,0,0,0,0,0,0,4.5,2.7247,0,0,9070000,1628229,MMK,Inactive
2026-06-08,E15287,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,3 in 1 နားတွဲ,2.59,0,0,0,0,0,2,0,0,4.5,2.6052,0,0,9070000,1556857,MMK,Inactive
2026-06-08,E10943,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,လိပ်ပြာဘောလုံးနားတွဲ,1.92,0,0,0,0,0,2,0,0,4,1.9926,0,0,9070000,1190779,MMK,In Stock
2026-06-08,E2090,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲ,2.23,0,0,0,0,0,2,0,0,4,2.2761,0,0,9070000,1360159,MMK,Inactive
2026-06-08,E15358,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Baby မယ်မဒီနားတွဲ,1.27,0,0,0,0,0,0,0,0,3.5,1.1612,0,0,9070000,693910,MMK,Inactive
2026-06-08,E15067,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မိုးရေစက်နားတွဲ,1.4,0,0,0,0,0,0,0,0,3.5,1.28,0,0,9070000,764940,MMK,In Stock
2026-06-08,E15502,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,အသဲဘောလုံးနားတွဲ,1.91,0,0,0,0,0,1.5,0,0,3.75,1.9242,0,0,9070000,1149885,MMK,In Stock
2026-06-08,E7531,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်သီးလုံးနားတွဲ,1.65,0,0,0,0,0,1.5,0,0,3.5,1.6865,0,0,9070000,1007825,MMK,In Stock
2026-06-08,E14264,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Luxury နားတွဲ,1.48,0,0,0,0,0,1.5,0,0,4,1.531,0,0,9070000,914940,MMK,In Stock
2026-06-08,E8869,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်နားတွဲတို,1.39,0,0,0,0,0,0,0,0,2.5,1.2709,0,0,9070000,759476,MMK,Inactive
2026-06-08,E5611,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပန်းပွင့်နားတွဲတို,1.88,0,0,0,0,0,2,0,0,4,1.9561,0,0,9070000,1168924,MMK,In Stock
2026-06-08,E14729,ရွှေသရဖူ,နားကပ်,-,၁၄ပဲ ၂ပြား,Unicorn နားကပ်,1.85,0,0,0,0,0,1.5,0,0,3.5,1.8693,0,0,9070000,1117102,MMK,In Stock
2026-06-08,E4673,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Love နားတွဲ,2.61,0,0,0,0,0,2,0,0,3.5,2.6235,0,0,9070000,1567785,MMK,In Stock
2026-06-08,E14734,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Fancy ပဲတီကောက်နားတွဲ,1.87,0,0,0,0,0,2,0,0,4.5,1.9469,0,0,9070000,1163460,MMK,In Stock
2026-06-08,E14762,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Cube Box နားတွဲ,2.07,0,0,0,0,0,2,0,0,4.5,2.1298,0,0,9070000,1272737,MMK,In Stock
2026-06-08,E12733,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မိုးရေစက်နားတွဲ,2.08,0,0,0,0,0,0,0,0,4,1.9018,0,0,9070000,1136482,MMK,In Stock
2026-06-08,E10593,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Ocean နားတွဲ,2,0,0,0,0,0,2,0,0,4.5,2.0658,0,0,9070000,1234490,MMK,Inactive
2026-06-08,E10798,ရွှေသရဖူ,နားကပ်,-,၁၄ပဲ ၂ပြား,2 in 1 Chanel နားကောက်,1.98,0,0,0,0,0,2,0,0,4,2.0475,0,0,9070000,1223562,MMK,In Stock
2026-06-08,E14862,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,2 in 1 နားတွဲ,2.27,0,0,0,0,0,2,0,0,4.5,2.3126,0,0,9070000,1382014,MMK,In Stock
2026-06-08,E14861,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,2 in 1 နားတွဲ,2.32,0,0,0,0,0,2,0,0,4.5,2.3584,0,0,9070000,1409333,MMK,Inactive
2026-06-08,E11022,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဘောလုံးကွင်းနားတွဲ,2.29,0,0,0,0,0,0,0,0,4,2.0938,0,0,9070000,1251223,MMK,In Stock
2026-06-08,E14661,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ခရုပတ်နားတွဲ,2.26,0,0,0,0,0,2,0,0,4.5,2.3035,0,0,9070000,1376550,MMK,In Stock
2026-06-08,E15462,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Y2K နံချပ်ကူနားကောက်တွဲ,2.88,0,0,0,0,0,2,0,0,4.5,2.8704,0,0,9070000,1715309,MMK,In Stock
2026-06-08,E12899,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်အသဲပုံဆန်းနားတွဲ,2.24,0,0,0,0,0,0,0,0,4,2.0481,0,0,9070000,1223904,MMK,In Stock
2026-06-08,E15297,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Angel Baby နားတွဲ,1.68,0,0,0,0,0,2,0,0,3.75,1.7732,0,0,9070000,1059646,MMK,In Stock
2026-06-08,E14261,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲ,1.41,0,0,0,0,0,1.5,0,0,3.5,1.467,0,0,9070000,876693,MMK,In Stock
2026-06-08,E14017,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Dancing Lady နားတွဲ,1.6,0,0,0,0,0,0,0,0,4,1.4629,0,0,9070000,874217,MMK,In Stock
2026-06-08,E12825,ရွှေသရဖူ,နားကပ်,-,၁၄ပဲ ၂ပြား,Chanel ဝိုင်းနားကပ်,2.89,0,0,0,0,0,2,0,0,4.5,2.8795,0,0,9070000,1720773,MMK,In Stock
2026-06-08,E10055,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မြန်မာပြည်နားတွဲ,2.35,0,0,0,0,0,2,0,0,4,2.3858,0,0,9070000,1425725,MMK,In Stock
2026-06-08,E7830,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်နားတွဲတို,1.75,0,0,0,0,0,0,0,0,3,1.6001,0,0,9070000,956175,MMK,Inactive
2026-06-08,E3406,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်ပုံဆန်းနားတွဲ,2.35,0,0,0,0,0,2,0,0,4,2.3858,0,0,9070000,1425725,MMK,In Stock
2026-06-08,E15357,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Baby မယ်မဒီနားတွဲ,1.34,0,0,0,0,0,0,0,0,3.5,1.2252,0,0,9070000,732157,MMK,Inactive
2026-06-08,E15483,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Baby မယ်မဒီကြယ်နားတွဲ,1.02,0,0,0,0,0,1.5,0,0,3.5,1.1105,0,0,9070000,663602,MMK,Inactive
2026-06-08,E12926,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီ၂ပင်ဘောလုံးနားတွဲ,2.07,0,0,0,0,0,2,0,0,4.5,2.1298,0,0,9070000,1272737,MMK,In Stock
2026-06-08,E15196,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,LV နားတွဲ,1.79,0,0,0,0,0,1.5,0,0,4,1.8145,0,0,9070000,1084319,MMK,In Stock
2026-06-08,E10008,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားတွဲတို,1.67,0,0,0,0,0,1.5,0,0,4,1.7048,0,0,9070000,1018753,MMK,In Stock
2026-06-08,E11121,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်တြိဂံနားတွဲ,1.75,0,0,0,0,0,0,0,0,4,1.6001,0,0,9070000,956175,MMK,Inactive
2026-06-08,E11541,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မိုးစက်ဝိုင်နားတွဲ,1.78,0,0,0,0,0,0,0,0,4,1.6275,0,0,9070000,972566,MMK,In Stock
2026-06-08,E13227,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပန်းရောင်ခြယ်နားတွဲ,2.4,0,0,0,0,0,0,0,0,4.5,2.1944,0,0,9070000,1311325,MMK,Inactive
2026-06-08,E15313,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.06,0,0,0,0,0,1,0,0,3,1.0877,0,0,9070000,650028,MMK,Inactive
2026-06-08,E15314,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.04,0,0,0,0,0,1,0,0,3,1.0695,0,0,9070000,639100,MMK,In Stock
2026-06-08,E7538,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်သီးလုံးနားတွဲ,1.61,0,0,0,0,0,1,0,0,3.25,1.5906,0,0,9070000,950540,MMK,Inactive
2026-06-08,E15300,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.72,0,0,0,0,0,1.5,0,0,3.75,1.7505,0,0,9070000,1046072,MMK,In Stock
2026-06-08,E15298,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.72,0,0,0,0,0,1.5,0,0,3.75,1.7505,0,0,9070000,1046072,MMK,In Stock
2026-06-08,E15299,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.74,0,0,0,0,0,1.5,0,0,3.75,1.7688,0,0,9070000,1057000,MMK,Inactive
2026-06-08,E15312,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Sophia နားတွဲ,1.01,0,0,0,0,0,1,0,0,3,1.042,0,0,9070000,622709,MMK,In Stock
2026-06-08,E11873,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားကမ္ဘာလုံးနားတွဲ,2.4,0,0,0,0,0,2,0,0,4.5,2.4315,0,0,9070000,1453044,MMK,In Stock
2026-06-08,E8844,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စက်ဖြတ်သီးလုံးနားတွဲ,1.62,0,0,0,0,0,1.5,0,0,3.75,1.6591,0,0,9070000,991434,MMK,Inactive
2026-06-08,RE260004,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ခြင်းလုံးကြယ်နားတွဲ,2.44,0,0,0,0,0,0,0,0,4,2.2309,0,0,9070000,1333181,MMK,In Stock
2026-06-08,E11804,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Chanel ဘောလုံးနားတွဲ,1.73,0,0,0,0,0,0,0,0,4,1.5818,0,0,9070000,945247,MMK,In Stock
2026-06-08,E14187,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Chanel ဘောလုံးနားတွဲ,1.73,0,0,0,0,0,0,0,0,4,1.5818,0,0,9070000,945247,MMK,Inactive
2026-06-08,E11189,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ကုမုဒြာနားတွဲ,2.17,0,0,0,0,0,2,0,0,4,2.2212,0,0,9070000,1327375,MMK,In Stock
2026-06-08,E11190,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ကုမုဒြာနားတွဲ,2.15,0,0,0,0,0,2,0,0,4,2.2029,0,0,9070000,1316448,MMK,Inactive
2026-06-08,E14563,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,3D ကြယ်နားတွဲ,1.87,0,0,0,0,0,0,0,0,4,1.7098,0,0,9070000,1021741,MMK,In Stock
2026-06-08,E15356,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပဲတီကောက်နားတွဲ,1.27,0,0,0,0,0,0,0,0,3.5,1.1612,0,0,9070000,693910,MMK,Inactive
2026-06-08,E7295,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Pyramid နားကောက်တွဲ,2.77,0,0,0,0,0,2,0,0,4,2.7698,0,0,9070000,1655207,MMK,In Stock
2026-06-08,E7294,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Pyramid နားကောက်တွဲ,2.73,0,0,0,0,0,2,0,0,4,2.7332,0,0,9070000,1633351,MMK,Inactive
2026-06-08,E14785,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားမိုးစက်နားကောက်တွဲ,1.58,0,0,0,0,0,2,0,0,4,1.6818,0,0,9070000,1005008,MMK,Inactive
2026-06-08,E10023,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားဘောလုံးနားကောက်တွဲ,1.65,0,0,0,0,0,1.5,0,0,3.5,1.6865,0,0,9070000,1007825,MMK,In Stock
2026-06-08,E10024,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ဖဲပြားဘောလုံးနားကောက်တွဲ,1.62,0,0,0,0,0,1.5,0,0,3.5,1.6591,0,0,9070000,991434,MMK,Inactive
